,channel,event,timestamp,type,userId
80992,client,App Timing Metric,2020-01-11 02:14:25.705,track,anon0117
80993,client,First Paint,2020-01-11 02:14:26.055,track,anon0002
80994,client,First Contentful Paint,2020-01-11 02:14:26.063,track,anon0002
80995,client,Viewed Featured generic30,2020-01-11 02:14:26.373,track,anon0117
80996,client,Unread Notification Count Displayed,2020-01-11 02:14:26.550,track,anon0002
80997,client,First Input Delay,2020-01-11 02:14:26.768,track,anon0117
80998,client,App Timing Metric,2020-01-11 02:14:26.933,track,anon0133
80999,client,App Timing Metric,2020-01-11 02:14:27.250,track,anon0002
81000,client,First Paint,2020-01-11 02:14:28.251,track,anon0160
81001,client,First Contentful Paint,2020-01-11 02:14:28.294,track,anon0160
81002,client,App Timing Metric,2020-01-11 02:14:28.413,track,anon0015
81003,client,App Timing Metric,2020-01-11 02:14:28.447,track,anon0160
81004,client,App Timing Metric,2020-01-11 02:14:28.480,track,anon0160
81005,client,App Timing Metric,2020-01-11 02:14:28.701,track,anon0015
81006,client,Catalog Sidebar Searched,2020-01-11 02:14:29.191,track,anon0117
81007,client,First Input Delay,2020-01-11 02:14:29.458,track,anon0160
81008,client,First Input Delay,2020-01-11 02:14:30.020,track,anon0071
81009,client,First Input Delay,2020-01-11 02:14:30.485,track,anon0002
81010,client,Side Nav Clicked,2020-01-11 02:14:30.656,track,anon0002
81011,client,Catalog Sidebar Searched,2020-01-11 02:14:30.734,track,anon0117
81012,server,Tracking Plan Saved,2020-01-11 02:14:30.818,track,anon0154
81013,client,Catalog Sidebar Searched,2020-01-11 02:14:32.256,track,anon0117
81014,client,Change Password Clicked,2020-01-11 02:14:33.869,track,anon0160
81015,server,Password Submitted,2020-01-11 02:14:35.587,track,anon0065
81016,client,User Logged In,2020-01-11 02:14:35.926,track,anon0151
81017,client,First Paint,2020-01-11 02:14:39.447,track,anon0151
81018,client,App Timing Metric,2020-01-11 02:14:39.578,track,anon0151
81019,client,First Contentful Paint,2020-01-11 02:14:39.578,track,anon0151
81020,client,User Settings Detail Form Edited,2020-01-11 02:14:42.271,track,anon0160
81021,client,First Input Delay,2020-01-11 02:14:52.444,track,anon0151
81022,client,generic06 Dismissed,2020-01-11 02:14:52.555,track,anon0151
81023,client,App Timing Metric,2020-01-11 02:14:53.593,track,anon0151
81024,client,User Settings Detail Form Edited,2020-01-11 02:14:55.353,track,anon0045
81025,client,User Settings Detail Form Edited,2020-01-11 02:14:55.356,track,anon0045
81026,client,User Settings Detail Form Edited,2020-01-11 02:14:55.357,track,anon0045
81027,client,App Timing Metric,2020-01-11 02:14:56.579,track,anon0151
81028,client,User Settings Detail Form Edited,2020-01-11 02:14:56.599,track,anon0045
81029,client,generic01 Explorer Searched,2020-01-11 02:14:57.214,track,anon0045
81030,client,generic01 Profile Viewed,2020-01-11 02:14:58.445,track,anon0045
81031,client,App Timing Metric,2020-01-11 02:14:58.691,track,anon0045
81032,client,First Paint,2020-01-11 02:14:58.701,track,anon0152
81033,client,First Contentful Paint,2020-01-11 02:14:58.711,track,anon0152
81034,client,App Timing Metric,2020-01-11 02:14:58.735,track,anon0152
81035,client,User Settings Detail Form Edited,2020-01-11 02:14:58.747,track,anon0160
81036,client,Page Call Duplicated,2020-01-11 02:14:58.762,track,anon0152
81037,client,User Settings Detail Form Edited,2020-01-11 02:14:58.931,track,anon0160
81038,client,generic01 Profile Tab Viewed,2020-01-11 02:14:59.101,track,anon0045
81039,client,User Settings Detail Form Edited,2020-01-11 02:15:00.054,track,anon0160
81040,client,First Input Delay,2020-01-11 02:15:00.814,track,anon0152
81041,client,App Timing Metric,2020-01-11 02:15:01.730,track,anon0152
81042,client,User Settings Detail Form Edited,2020-01-11 02:15:02.607,track,anon0160
81043,client,User Settings Detail Form Edited,2020-01-11 02:15:02.753,track,anon0160
81044,client,Side Nav Clicked,2020-01-11 02:15:08.511,track,anon0152
81045,client,Side Nav Clicked generic30,2020-01-11 02:15:08.534,track,anon0152
81046,server,Tracking Plan Saved,2020-01-11 02:15:11.071,track,anon0154
81047,server,Tracking Plan Saved,2020-01-11 02:15:11.366,track,anon0154
81048,server,Tracking Plan Connection Changed,2020-01-11 02:15:11.817,track,anon0154
81049,client,Side Nav Clicked,2020-01-11 02:15:12.376,track,anon0122
81050,client,Side Nav Clicked generic01,2020-01-11 02:15:12.380,track,anon0122
81051,client,Debugger Call Clicked,2020-01-11 02:15:13.278,track,anon0143
81052,client,Debugger Call Clicked,2020-01-11 02:15:13.540,track,anon0143
81053,client,First Paint,2020-01-11 02:15:13.880,track,anon0122
81054,client,First Contentful Paint,2020-01-11 02:15:13.898,track,anon0122
81055,client,App Timing Metric,2020-01-11 02:15:13.909,track,anon0122
81056,client,Debugger Call Clicked,2020-01-11 02:15:15.174,track,anon0143
81057,client,Side Nav Clicked,2020-01-11 02:15:15.406,track,anon0151
81058,client,Side Nav Clicked Settings,2020-01-11 02:15:15.407,track,anon0151
81059,client,Debugger Call Clicked,2020-01-11 02:15:16.077,track,anon0143
81060,client,First Input Delay,2020-01-11 02:15:16.253,track,anon0122
81061,client,Debugger Call Clicked,2020-01-11 02:15:16.329,track,anon0143
81062,client,User Settings Detail Form Edited,2020-01-11 02:15:16.524,track,anon0160
81063,client,Debugger Call Clicked,2020-01-11 02:15:16.656,track,anon0143
81064,client,App Timing Metric,2020-01-11 02:15:16.743,track,anon0122
81065,client,Debugger Call Clicked,2020-01-11 02:15:17.000,track,anon0143
81066,client,generic01 Viewed generic30,2020-01-11 02:15:17.981,track,anon0122
81067,client,Debugger Call Clicked,2020-01-11 02:15:18.253,track,anon0143
81068,client,Viewed Featured generic30,2020-01-11 02:15:18.530,track,anon0152
81069,client,generic29 Nav Link Clicked,2020-01-11 02:15:20.202,track,anon0151
81070,client,generic27 Settings Tab Clicked,2020-01-11 02:15:20.264,track,anon0151
81071,client,Invoice History Tab Clicked,2020-01-11 02:15:20.277,track,anon0151
81072,client,App Timing Metric,2020-01-11 02:15:20.584,track,anon0122
81073,client,Viewed Integration,2020-01-11 02:15:20.680,track,anon0122
81074,client,App Timing Metric,2020-01-11 02:15:21.783,track,anon0151
81075,client,Catalog Sidebar Searched,2020-01-11 02:15:22.188,track,anon0152
81076,client,generic27 Settings Tab Clicked,2020-01-11 02:15:22.253,track,anon0151
81077,client,Plans Tab Clicked,2020-01-11 02:15:22.296,track,anon0151
81078,client,Catalog Sidebar Searched,2020-01-11 02:15:23.656,track,anon0152
81079,client,Catalog Sidebar Searched,2020-01-11 02:15:24.711,track,anon0152
81080,server,Tracking Plan Saved,2020-01-11 02:15:24.904,track,anon0154
81081,client,Debugger Call Clicked,2020-01-11 02:15:25.789,track,anon0143
81082,server,Integration Disabled,2020-01-11 02:15:27.164,track,anon0122
81083,server,Censor generic32 Settings,2020-01-11 02:15:27.164,track,anon0122
81084,client,generic27 Settings Tab Clicked,2020-01-11 02:15:27.426,track,anon0151
81085,client,generic29 Nav Link Clicked,2020-01-11 02:15:27.430,track,anon0151
81086,client,Usage Tab Clicked,2020-01-11 02:15:27.574,track,anon0151
81087,client,App Timing Metric,2020-01-11 02:15:28.863,track,anon0151
81088,server,Tracking Plan Saved,2020-01-11 02:15:31.738,track,anon0154
81089,client,First Paint,2020-01-11 02:15:41.836,track,anon0003
81090,client,First Contentful Paint,2020-01-11 02:15:41.873,track,anon0003
81091,client,App Timing Metric,2020-01-11 02:15:41.896,track,anon0003
81092,client,First Input Delay,2020-01-11 02:15:44.130,track,anon0003
81093,client,Side Nav Clicked,2020-01-11 02:15:46.941,track,anon0122
81094,client,Side Nav Clicked generic04,2020-01-11 02:15:46.975,track,anon0122
81095,client,First Paint,2020-01-11 02:15:47.986,track,anon0122
81096,client,First Contentful Paint,2020-01-11 02:15:47.995,track,anon0122
81097,client,App Timing Metric,2020-01-11 02:15:48.003,track,anon0122
81098,server,Password Submitted,2020-01-11 02:15:48.874,track,anon0065
81099,client,App Timing Metric,2020-01-11 02:15:49.048,track,anon0122
81100,client,User Logged In,2020-01-11 02:15:49.138,track,anon0003
81101,client,First Contentful Paint,2020-01-11 02:15:50.719,track,anon0003
81102,client,First Paint,2020-01-11 02:15:50.728,track,anon0003
81103,client,First Input Delay,2020-01-11 02:15:50.751,track,anon0122
81104,client,App Timing Metric,2020-01-11 02:15:51.323,track,anon0003
81105,client,First Input Delay,2020-01-11 02:15:51.868,track,anon0003
81106,client,generic06 Dismissed,2020-01-11 02:15:51.953,track,anon0003
81107,client,App Timing Metric,2020-01-11 02:15:52.592,track,anon0003
81108,server,Password Submitted,2020-01-11 02:15:57.974,track,anon0065
81109,client,User Logged In,2020-01-11 02:15:58.558,track,anon0071
81110,client,Debugger Call Clicked,2020-01-11 02:15:58.815,track,anon0143
81111,client,Debugger Call Clicked,2020-01-11 02:15:59.103,track,anon0143
81112,client,generic29 Nav Link Clicked,2020-01-11 02:15:59.582,track,anon0003
81113,client,First Paint,2020-01-11 02:15:59.930,track,anon0071
81114,client,First Contentful Paint,2020-01-11 02:15:59.956,track,anon0071
81115,client,Debugger Call Clicked,2020-01-11 02:16:00.164,track,anon0143
81116,client,Debugger Call Clicked,2020-01-11 02:16:00.491,track,anon0143
81117,client,App Timing Metric,2020-01-11 02:16:01.082,track,anon0071
81118,client,Debugger Call Clicked,2020-01-11 02:16:01.133,track,anon0143
81119,client,Debugger Call Clicked,2020-01-11 02:16:02.086,track,anon0143
81120,client,App Timing Metric,2020-01-11 02:16:02.536,track,anon0122
81121,client,App Timing Metric,2020-01-11 02:16:02.737,track,anon0122
81122,client,Viewed Integration,2020-01-11 02:16:02.824,track,anon0122
81123,client,App Timing Metric,2020-01-11 02:16:02.877,track,anon0122
81124,client,Debugger Call Clicked,2020-01-11 02:16:03.069,track,anon0143
81125,client,First Contentful Paint,2020-01-11 02:16:03.897,track,anon0094
81126,client,App Timing Metric,2020-01-11 02:16:04.015,track,anon0094
81127,client,App Timing Metric,2020-01-11 02:16:04.079,track,anon0094
81128,server,Integration Enabled,2020-01-11 02:16:04.461,track,anon0122
81129,server,Censor generic32 Settings,2020-01-11 02:16:04.461,track,anon0122
81130,client,Submitted Wishlist Integration Request,2020-01-11 02:16:04.853,track,anon0152
81131,client,Debugger Call Clicked,2020-01-11 02:16:06.064,track,anon0143
81132,client,Debugger Call Clicked,2020-01-11 02:16:06.353,track,anon0143
81133,client,Debugger Call Clicked,2020-01-11 02:16:06.620,track,anon0143
81134,client,Catalog Category Clicked,2020-01-11 02:16:09.224,track,anon0152
81135,server,Tracking Plan Saved,2020-01-11 02:16:10.914,track,anon0154
81136,client,View generic2325 Clicked,2020-01-11 02:16:13.527,track,anon0111
81137,client,First Paint,2020-01-11 02:16:14.410,track,anon0111
81138,client,First Contentful Paint,2020-01-11 02:16:14.412,track,anon0111
81139,client,App Timing Metric,2020-01-11 02:16:16.790,track,anon0111
81140,client,App Timing Metric,2020-01-11 02:16:17.417,track,anon0111
81141,client,generic29 Nav Link Clicked,2020-01-11 02:16:20.969,track,anon0111
81142,client,First Input Delay,2020-01-11 02:16:20.970,track,anon0111
81143,client,First Input Delay,2020-01-11 02:16:21.792,track,anon0071
81144,client,generic29 Nav Link Clicked,2020-01-11 02:16:21.946,track,anon0111
81145,client,App Timing Metric,2020-01-11 02:16:23.325,track,anon0071
81146,server,Tracking Plan Saved,2020-01-11 02:16:23.465,track,anon0154
81147,client,First Paint,2020-01-11 02:16:24.550,track,anon0024
81148,client,First Contentful Paint,2020-01-11 02:16:24.581,track,anon0024
81149,client,App Timing Metric,2020-01-11 02:16:24.597,track,anon0024
81150,client,Signup Page Viewed,2020-01-11 02:16:24.632,track,anon0024
81151,client,App Timing Metric,2020-01-11 02:16:27.241,track,anon0143
81152,client,generic29 Nav Link Clicked,2020-01-11 02:16:28.480,track,anon0143
81153,server,Tracking Plan Saved,2020-01-11 02:16:30.848,track,anon0154
81154,client,Debugger Call Clicked,2020-01-11 02:16:33.256,track,anon0111
81155,client,Debugger Call Clicked,2020-01-11 02:16:35.369,track,anon0143
81156,client,Debugger Call Clicked,2020-01-11 02:16:36.209,track,anon0111
81157,client,Debugger Call Clicked,2020-01-11 02:16:38.183,track,anon0111
81158,client,Debugger Call Clicked,2020-01-11 02:16:39.009,track,anon0111
81159,client,Debugger Call Clicked,2020-01-11 02:16:39.392,track,anon0111
81160,client,Debugger Call Clicked,2020-01-11 02:16:40.051,track,anon0111
81161,client,Debugger Call Clicked,2020-01-11 02:16:40.271,track,anon0143
81162,client,Debugger Call Clicked,2020-01-11 02:16:40.489,track,anon0111
81163,client,Debugger Call Clicked,2020-01-11 02:16:40.850,track,anon0111
81164,client,Debugger Call Clicked,2020-01-11 02:16:41.830,track,anon0143
81165,client,App Timing Metric,2020-01-11 02:16:44.706,track,anon0009
81166,client,Side Nav Clicked,2020-01-11 02:16:47.677,track,anon0111
81167,client,Side Nav Clicked generic30,2020-01-11 02:16:47.678,track,anon0111
81168,client,First Paint,2020-01-11 02:16:49.012,track,anon0111
81169,client,First Contentful Paint,2020-01-11 02:16:49.452,track,anon0111
81170,client,Side Nav Clicked,2020-01-11 02:16:54.891,track,anon0111
81171,client,Side Nav Clicked generic04,2020-01-11 02:16:54.893,track,anon0111
81172,client,generic27 Settings Tab Clicked,2020-01-11 02:16:56.714,track,anon0151
81173,client,App Timing Metric,2020-01-11 02:16:58.322,track,anon0111
81174,client,Side Nav Clicked,2020-01-11 02:17:02.113,track,anon0071
81175,client,Side Nav Clicked Settings,2020-01-11 02:17:02.170,track,anon0071
81176,client,App Timing Metric,2020-01-11 02:17:03.470,track,anon0071
81177,client,First Contentful Paint,2020-01-11 02:17:04.010,track,anon0094
81178,client,First Contentful Paint,2020-01-11 02:17:06.985,track,anon0106
81179,client,First Paint,2020-01-11 02:17:06.986,track,anon0106
81180,client,Page Call Duplicated,2020-01-11 02:17:07.002,track,anon0106
81181,client,generic2733 Period Changed,2020-01-11 02:17:08.012,track,anon0151
81182,client,generic29 Nav Link Clicked,2020-01-11 02:17:08.361,track,anon0071
81183,client,generic27 Settings Tab Clicked,2020-01-11 02:17:08.389,track,anon0071
81184,client,Invoice History Tab Clicked,2020-01-11 02:17:08.402,track,anon0071
81185,client,App Timing Metric,2020-01-11 02:17:08.955,track,anon0071
81186,client,First Input Delay,2020-01-11 02:17:09.272,track,anon0106
81187,server,Tracking Plan Saved,2020-01-11 02:17:10.895,track,anon0154
81188,client,Catalog Category Clicked,2020-01-11 02:17:18.370,track,anon0152
81189,client,App Timing Metric,2020-01-11 02:17:19.684,track,anon0106
81190,client,Clicked Catalog Integration,2020-01-11 02:17:20.019,track,anon0152
81191,client,App Timing Metric,2020-01-11 02:17:20.523,track,anon0106
81192,client,Viewed Integration,2020-01-11 02:17:20.720,track,anon0106
81193,client,App Timing Metric,2020-01-11 02:17:20.951,track,anon0111
81194,client,generic27 Settings Tab Clicked,2020-01-11 02:17:21.601,track,anon0151
81195,client,Plans Tab Clicked,2020-01-11 02:17:21.629,track,anon0151
81196,client,App Timing Metric,2020-01-11 02:17:21.793,track,anon0111
81197,server,Tracking Plan Saved,2020-01-11 02:17:23.112,track,anon0154
81198,client,App Timing Metric,2020-01-11 02:17:23.647,track,anon0111
81199,client,Run History Viewed,2020-01-11 02:17:25.343,track,anon0111
81200,client,App Timing Metric,2020-01-11 02:17:25.715,track,anon0111
81201,server,Integration Disabled,2020-01-11 02:17:26.552,track,anon0106
81202,server,Censor generic32 Settings,2020-01-11 02:17:26.552,track,anon0106
81203,server,Tracking Plan Saved,2020-01-11 02:17:30.017,track,anon0154
81204,client,Viewed Featured generic30,2020-01-11 02:17:31.957,track,anon0152
81205,client,Viewed Featured generic30,2020-01-11 02:17:32.103,track,anon0152
81206,client,Catalog Category Clicked,2020-01-11 02:17:37.309,track,anon0152
81207,client,Clicked Catalog Integration,2020-01-11 02:17:38.651,track,anon0152
81208,client,App Timing Metric,2020-01-11 02:17:39.385,track,anon0152
81209,server,generic26 Settings Saved,2020-01-11 02:17:45.454,track,anon0111
81210,client,Side Nav Clicked,2020-01-11 02:17:46.086,track,anon0152
81211,client,Side Nav Clicked Catalog,2020-01-11 02:17:46.102,track,anon0152
81212,client,generic29 Nav Link Clicked,2020-01-11 02:17:48.178,track,anon0111
81213,client,Run History Viewed,2020-01-11 02:17:54.977,track,anon0111
81214,client,Clicked Catalog Integration,2020-01-11 02:17:55.833,track,anon0152
81215,client,App Timing Metric,2020-01-11 02:17:57.918,track,anon0152
81216,client,First Paint,2020-01-11 02:17:57.929,track,anon0152
81217,client,First Contentful Paint,2020-01-11 02:17:57.948,track,anon0152
81218,client,App Timing Metric,2020-01-11 02:17:59.086,track,anon0152
81219,client,Side Nav Clicked,2020-01-11 02:18:07.616,track,anon0062
81220,client,Side Nav Clicked Catalog,2020-01-11 02:18:07.663,track,anon0062
81221,client,First Paint,2020-01-11 02:18:08.786,track,anon0062
81222,client,First Contentful Paint,2020-01-11 02:18:08.799,track,anon0062
81223,client,App Timing Metric,2020-01-11 02:18:10.871,track,anon0062
81224,server,Tracking Plan Saved,2020-01-11 02:18:10.966,track,anon0154
